class,cleaned_text
1,lmaoo shouldve seen coming rt datboyrayt 1alaaz fat bitches need love craig
1,lmaoo rt 8220prayingforhead 8220angelsamuels prayingforhead baestation ur bitch following back 1285758221
1,lmaoo rt deladavid jaetips bruh make song called uber hook uber make pussy wet
1,lmaoo rt imcoollikethat stfuwho u prefer woman wears feet bitch rt 80sbaby4life hate bitches wear wedges
1,lmaoo man bitch thinks shes intelligent
1,lmaoo shut hoe
1,lmaoo tony spanked maaad times bitch voice
1,lmaoo u downgrade jayin ass bitch
2,lmaoo sayin statement last year rt deeswaggyjay93 boozer trash bro im done 128514
0,lmaooo rt handsomeesco55 tranny open jar pickles
2,lmaooo naw man rt diponline yo want rt humbltonbanks u serious bro lol rt cheezmoejenkinz 2310am early bird special
1,lmaooo nigga said hol dyke background
1,lmaooo wait everybody talm bout card crackers missed
1,lmaoooo rt hand2dahairline sister probably got pussy night rt nocutcard neverforget
1,lmaoooo deep rt haneema girl curved every nigga tried holla nobody said fuck bitchwhiteprivilege
1,lmaoooo nah im turning rt 4tr0n3 yah gonna believe itsnotharold bitch bg bitch 128514128514128514128514
2,lmaoooo kingkomo bird hand worth two bush
1,lmaoooort bakegriffin remember yall bitches lotus flower bombs around time last year
1,lmaooooo rt savvgrace bitches like 8220relationship goals82218230 dumb ass nigga
1,lmaooooo im outta rt da1eyecreep bobby shmurda looks like negro league player
1,lmaoooooo 171pubesonfleek bitch stripping murder scene 8220itsdollycouture view 128525
2,lmaoooooo supreme trash guess bape trash huh
1,lmaoooooo rt heauxmersimpson rt iluvfashion618 dre really big sloppy bitch hes fat shit
1,lmaoooooo lil dave hoe
1,lmaoooooooo rt 80sbaby4life woke faggot didnt rt maxinbetha nigga aint get carded since sophomore b
1,lmaoooooooo rt cholliegrapes dumped shyt outta fuck wrong im perfect like angel pussy
1,lmaoooooooo rt heauxmersimpson dangelo prolly nice shit madden lmao fat bitch
1,lmfao rt gahdamnanimal fat hoes tight clothes lookin like half opened biscuits
1,lmfao rt luvv55st eating pussy rt danablack55st 128064 rt creativeblair really want braces way 128553128553
2,lmfao rt nydailynews new york yankees 27 world series titles 8211160the alltime
1,lmfao rt trishaann twerk somewhere america hov says twerk twerk bitch
1,lmfao bitches hoes
1,lmfao bitch got shit rocked
1,lmfao dont talk gtfoh 128514128514 bitch guessed amp right 128514128527
1,lmfao custy bitches like come
1,lmfao hoe
1,lmfao niggas going ham trash class
2,lmfao didnt rt ss4fresh vivelacourtney got cute new avi old colored contacts 128073128064128584
1,lmfao rightrt kohkohbxtchzz knew sidechick stop hating hoe
1,lmfao straight retarded shit
1,lmfao u sloth trinidad james relaxer lookin ass bitchflowybri hate niggers imma start talking white boys
1,lmfao watching brokeback mountain taylor cuz weve never seen aha queers mckinley719
1,lmfao oh forgot texting u rt darealquitam vonshayeb told u text need buy salad bitch hungry
1,lmfaooo nigga rt senorsteez nigga yo lips look like charcoal bitch pussy
1,lmfaooo bitch hits car calls cops says fault 128514128514128514 dumb bitch
1,lmfaooo8220adrienbroner two bad bitches giving head dam time oldpics lol
1,lmfaoooo fizz baby mama snatched bitch soul
1,lmfaooooo rt miavenise cant trust bitch dont smile teeth
1,lmfaoooooo rt brycehamilton11 im glad shorty aint twitter ig tryna famous columbus hoe 128514128514128514128514
1,lmfaoooooo rt toodopeforlife lmfaooooooopoooooo rt djkayyohh 8220here come yo bitch ass auntie8221
1,lmfaooooooooo bro rt brandnewandrew strippers twitter talking much money made tonight like bitch rob
1,load bitch kool aid
1,lock 5 fat bitches 1 room 5 days 5 mcdoubles thats hunger games
2,log nigger rt polokingbc relationshipgoals
1,lol facts mikediggem baddest bitches porn stars n strippers
1,lol active rt sherinavictoria idgaf active hoe long shes fucking man need learn mind business
1,lol next time bitch
1,lol father bitches pouring arizona tea one video
1,lol followed bitch unfollow cause talkin shit shit away two
1,lol love ppl think ima fucking look away like pussy catch staring lmao look away hoe
1,lol make hoes madd hahhaha nofakingg
1,lol never understood retards use atm pay 2 fee get 20 put gas dont pay credit price
1,lol see rt jaywiz614 itsnotharold hell yeah bitches hate shit
1,lol told kenzies bf going stop cussing lold face like bitch u dont even know
1,lol told brother imma good christin girl said nah u wholesome hoe lmaoo bogus says shit like dat mean af
1,lol aint nun wrong wit tryn 1 da realist niccas n da city tho salute
1,lol jk changed number hos
1,lol lebron bitch basketball back say goodbye sports center lebron center
0,lol nicca dime game got soo much clout niccas goin da store buy sum dice
1,lol rt hurricanesensei vianawf need know pussy like one time fine
0,lol rt jayfucknharris youuuuu got niggas dont got bitches
1,lol rt mstamarshawnice chicks go enon hoes reformed hoes
1,lol sam said betty boop hoe 128514
1,lol actually bitch please choke nuts
1,lol bitches thinking kanye perfect man opened car door wife bitches dont know wtf yall need
1,lol random fist fight aka pussy shove match dnd tonight
1,lol honkies talking trash im done shit growup whitetrash
1,lol bitch ass boy telling respond peer pressure values peer pressure equal called groupie
1,lol bitch
1,lol bitch u
1,lol bitch think youre classy fuck ever
1,lol bitches hella mad exs like cant friends forget past
2,lol colored contacts played
1,lol dat bitch petty
1,lol faggot team pipe beef
1,lol hell naw fuck dat one swing swing bitch one gone get punch rest gone get punched tf lmao
2,lol ike turner
1,lol im curving bitches like im taken
1,lol 436 bitches staggering drunk
1,lol lawwwddd thats aint fuck jitt never wanna labeled hoe
1,lol life made hoe
1,lol look loverhateme mike browns twitter look trash wrote lmao gentle giant ass ferguson
1,lol brother fag mann
1,lol brothers said pussy ass niga well words wizdom second dat lmaoo leave u hurt
1,lol porn name master licker wtf gotta dat bitch ass name
1,lol niccas remember ginyu force 128514
1,lol niggas saving hoes 128514128514
1,lol niggas still talking threw bitches smh
1,lol petty ass rt breadtruckkbri lmmfaooooo drake hoe 128514128514128514
1,lol shawty sheets gave number haha throw tht shit trash outside
1,lol stop fuckin wit dem birds rt drako713 fuck yall hoes yall lie
1,lol thats hoe shit
1,lol tricking niccas left n right
1,lol freshman said dress baby thats retarded said well mean u act like baby might well dress like one
1,lol girl makes fun guys like light voices im like bitch voice like deeper five men together wtf
1,lol u mad motherfuckin hoe
1,lol nigga say miss u say dont miss miss ya bitch lmao
0,lol youre cunt liar hope drop dead k
1,lol 8220itzsweetzbitch ooop qt tiffanyp0rsche little twats8221
0,lol since im south automatically sound like fucking redneck hahahaha fuck stupid ass
1,lol look like waiting another nigga bitch128514128514128514
1,lol nice crutch hoe
2,lol shut rt abrown252 vonshayeb lmao early bird gets worm
1,lololol joey lattimes phone called retarded
1,lolololol hoe nyyce one
1,long hair pussy time want
1,long neck ass bitch lmbo
2,long yellow
1,longway bitch
1,look yall makeup bitches lookin like ghost ya wake bitches
1,look look like give fuck half fuck square root fuck slope fuck zero
1,look thot pussy popping usher
1,look hoes man fuck hoes niggah lets get smoked
1,look bad bitch racheldority
0,look coon ass nigga standing damn toilet looking around manhood8230
1,look fucking kaffirs hairdo nigger
0,look little faggot kellz622 tell shes beautiful much itll make smile
1,look pussy yatchakhannah
1,look yall bitches hmu ya wifi bitches
1,look lying ass bitches couldnt finish school stripping ya mind ass bitches
1,look look us niggas look pussy fuck
1,look bitch go suck dick im real street nicca aint wit dat sucka shit
1,look rich act poor never trip bitch aint 128175
1,look call chubby call dumb stoner say im asshole whatever alllll know rap bitch shut hell hahaha
1,looked like time looked like biker bitch punk rock bitch 90s movie
1,lookin bitch bet give yo ass bone
1,lookin u hoes federalboobieinspector
1,lookin bitch probably
1,lookin like total swag fag ayeeee
2,looking back liked colored better lets go back
2,looking forward ncaa nba basketball 127936 states soon iubb hoosiers pacers pacernation course breadsticks
1,looking like nappy headed hoe reppin patrick ewing crew neck tho
2,looks federal gun laws proposed week lack awb hope media antigun crowd choke crow
2,looks like tool useful clay hammer fag hoppondis
2,looks like yankees competing boston east cellar year mlb
1,looks like next douche bag teabagger crowned governor ghoul named ducey rhymes douchy azgov azvotes tcot gop
1,lord rt bbbnnnnnnas cocainemodel shut pathetic ass bitch youre worthless
1,lord please get ghetto ass hospital 128514128514
1,los bitch taught true meaning gravity panties kissed ankles
1,los bitch told name start could fucka b c got
1,los pussy ass lost 3 points 128514128514128514 winnnnnnnnn
1,lot peeps playing 2nite g playing heat nig louie playing rutgers girl tif playing wnba finals
1,lou lil bitch
1,love bitch fight
1,love fat hoes n tight clothes n granny panties seeeexxaaaay
1,love getting nudes bitches 128520128520128520128520128520128520128520
1,love subs cause mom starts fucking bitch crank system simple solutions
2,love bird flames thank song davidlynch chrystabell
1,love bitches cheralynvb mckinley719 lauriemckinley
1,love bitches take selfies tongue gearin money shot
1,love bitches say youll remember baby say youll remember love end time 9203128149
1,loveem hate em 171myshitbit big booty bitches187
1,lovin hoes thats bitch put pipe suckin dick thats bitch give goodnight kiss
1,low info people pissed oh dumb fucks race baiting bitches
1,lowkey got fan hoop skills lbcc aha niggah lol
1,lowkey youre still bitch 128527
1,loyal pussy forever bein better bitch thats passed around
1,lucky bitch still ecuador128530
1,luda said bitch bad well mine looks better weather lol
1,luke bryan faggot tool
1,lying bitch
0,lynch mob thugs threaten zimmerman jury 8216nggas coming bitch ass160jury8217 hatred wont stop flowingwar
1,rt freebandversace millerhilife im finna look tht hoebut shiiiidi know sumptin bout cont
2,mt dockozlowski ted cruz proud wacko birds standwithcruz keepcruzing pun
1,murder rt repmycityx u fuck crazy bitches shit like happens feel bad ol boy
1,chest8230 rt lilbthebasedgod ima make song called perez hilton gonabe gay party boy who8217s fat slut bitches
1,nigga rt litothegawd feel good hoes yall cant even throw charge way
1,bottom bitch cotton pick tell give money yo hoe give attitude
1,macc amp cheese maccin bitches amp makin cheese128514128557128514
2,mace wife charlie brown rejectedpeanutsspecials
2,mad respect affleck refusing wear yankees cap though sox fan wearing mets cap probably irritated
1,mad pussy gym full fuck people
1,made world series ned yost fucking everybody bitch low
1,made one time favorites look like bitch grandest stage em
2,madea old hillbilly hilarious together
2,magellan suck trash talk physguy2 submix8c
1,magic 8 ball hoes loyal
2,majority trash anyway
1,majority hoes gram instafrontin
2,majority time womans story trash anyway
1,make burger bitch 128514128514
1,make sure pussy clean cuz ima eat scream
1,make artists cover selling pussy second gig bartenders students
1,make first impression best like nino brown ima cancel bitch
